Are_PMTCT	Attribute1	Attribute2	Attribute3	Contacts	County	CreationDate	Creator	Deaths	District	Do_facilit	EditDate	Editor	Facility_I	Funding	GOL_facili	GlobalID	HIV_care_a	Head_Docto	Lat	Lon	Patients	Which_cell	X_PROJ	Y_PROJ	a_TB_diagn	beds	facility_n	facility_t	OBJECTID	geometry	country_code	sdr_id	sdr_name	sdr_level
N			0	76288517.00	"River Cess"	"0000-00-00 00:00:00"	davidjhealy	0	Morweh	N	"0000-00-00 00:00:00"	davidjhealy	LR36-000002	AHA	Y	874fb244-2bc4-4116-bb1b-f55cec407f99	N/A	"Moses kolubah"	-932318.00	5.62	0	None	464207.21	620744.43	N	N/A	ITI	Clinic	483	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.3231999999838,5.6158000001198],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	77132	Morweh	PPL
N			0	77303435.00	"River Cess"	"0000-00-00 00:00:00"	davidjhealy	0	Timbo	N	"0000-00-00 00:00:00"	davidjhealy	LR36-000009	AHA	Y	8e49b360-ac5a-4316-8bc5-5d11e0189b64	N/A	"Amos tamba"	-9.54	5.85	0	None	439955.30	646121.63	N	N/A	Sahyah	Clinic	484	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.5424000003835,5.8452000003159],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	7532	Timbo	ADM1
N			0	6570728.00	"River Cess"	"0000-00-00 00:00:00"	davidjhealy	0	Timbo	N	"0000-00-00 00:00:00"	davidjhealy	LR36-000010	AHA	Y	95730d40-1a07-4878-baba-16c1e9cbdc96	N/A	"Isaac Garkpee"	-9.58	5.78	0	None	435275.62	638476.45	N	N/A	Gblossoe	Clinic	485	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.5845999998454,5.7759999997724],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	7532	Timbo	ADM1
N			0	6411338.00	"River Cess"	"0000-00-00 00:00:00"	davidjhealy	0	Morweh	N	"0000-00-00 00:00:00"	davidjhealy	LR36-000008	AHA	Y	3c375c93-90dd-48da-ab29-e7195504be33	N/A	"Tarnue Dolo"	-9.40	6.00	0	None	455577.23	663629.85	N	N/A	Bodowhea	Clinic	486	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.4014000003049,6.0037000003025],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	77132	Morweh	PPL
N			0	0.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000004	MERCI	Y	def4e70d-39a6-4e8f-bbf2-af2eb3af07b6	N/A	"Gbasay Toe"	-7.83	5.41	0	None	630156.66	597978.51	N	N/A	Juwelbo	Clinic	487	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.8252000000901,5.4088000000239],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6574317.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000012	MERCI	Y	18614161-0b10-499f-962b-746715f24aa8	Y	"Denise K. Boimah"	-7.88	5.20	0	Lonestar;Cellcom	624082.53	574550.27	N/A	13	"Fish Town"	"Health Center"	488	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.8804000002261,5.1970000002977],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6840760.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000018	MERCI	Y	244468c6-9e76-4c8a-819d-ca0f64034a64	N/A	"Henry D.Toe"	-7.85	5.29	0	None	627754.91	584706.44	N	N/A	Japroken	Clinic	489	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.8471000000832,5.2887999998163],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6554947.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000016	MERCI	Y	0736b08b-c820-4610-bc45-567114b9dab3	N/A	"Hokie w. Jackson"	-8.00	5.38	0	None	611237.30	594462.05	Y	N/A	Jarkaken	Clinic	490	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.9959999997962,5.3773000002337],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6622448.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000007	MERCI	Y	8d341fcd-6c33-48a0-b50f-a1246e55b19f	N	"Johnpayne thompson"	-7.73	5.13	0	None	640490.84	567339.14	N/A	6	"Sarbo Sweaken"	"Health Center"	491	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.7325000002253,5.1314999996682],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6785156.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000010	MERCI	Y	1f2ae83c-3b1b-4139-bb4d-cd8fa05775fd	N/A	"Benjamin Gbuah"	-8.08	5.27	0	None	602291.81	582032.73	N	N/A	Cherboken	Clinic	492	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.0769000004503,5.264999999774],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6122745.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000006	MERCI	Y	2978008d-b4d8-4df2-9057-1ba2d2ceaebe	N/A	"Harriette k. Dennis"	-7.66	5.21	0	None	648010.73	576211.02	Y	N/A	"River Gbeh"	Clinic	493	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.6645000003149,5.2115999997841],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6542202.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Webbo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000005	MERCI	Y	c1f0b603-278e-4e94-8e29-4d8254c0c27a	N/A	"T-max Zorh"	-7.66	5.02	0	None	648586.25	555392.04	N	N/A	Tuobo	Clinic	494	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.6597000000399,5.0233000000677],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	73062	"Webbo District"	ADM2
Y			0	6873304.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Gbeapo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000013	MERCI	Y	ed0cee20-6f05-4fc2-97b1-32e25509f514	N/A	"Angeline Boakai"	-7.97	5.18	0	None	614419.54	573151.86	N	N/A	"Pronoken Town"	Clinic	495	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.9675999997764,5.184500000282],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5568	Gbeapo	ADM2
Y			0	6453816.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Webbo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000003	MERCI	Y	1c7a40f1-6ef6-4bcd-9fbc-eb302e8e64dc	N/A	"Davis K. Cholopleh"	-7.62	4.88	0	None	652832.54	539611.39	Y	N/A	Jimmiville	Clinic	496	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.6216999998681,4.8805000001951],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	73062	"Webbo District"	ADM2
N			0	6531196.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Webbo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000002	MERCI	Y	8833c615-9ac8-4f63-9de7-0005680b0636	N/A	"Henry W. Teh"	-0.76	0.49	0	None	637605.20	495864.95	N	N/A	Nyaake	Clinic	497	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.7596999995659,4.4851000000777],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	73062	"Webbo District"	ADM2
Y			0	6443843.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Gbeapo	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000009	MERCI	Y	e50d289c-50b9-435b-ac98-027833caa78e	N	"Lovetta B. Dison"	-8.01	5.23	0	Lonestar;Cellcom	609278.99	578693.57	N/A	8	Gbeapo	"Health Center"	498	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.0138999997948,5.2346999998834],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5568	Gbeapo	ADM2
N			0	6987183.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Gbeapo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000008	"Private - for profit"	N	f1258cd3-8524-412e-b76f-f09861885b67	N/A	"Mabel Welah"	-8.01	5.23	0	Lonestar;Cellcom	609335.06	578273.55	N	N/A	"St. Kizito"	Clinic	499	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.0134000001653,5.2308999996344],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5568	Gbeapo	ADM2
Y			0	6856902.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000015	MERCI	Y	0792700a-097b-4111-99a9-2ca7cf64fec0	N/A	"Jonhnny W. Teh"	-8.03	5.35	0	None	606976.79	590983.74	N	N/A	Putuken	Clinic	500	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.0345000000946,5.3458999999802],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6576305.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Gbeapo	Y	"0000-00-00 00:00:00"	davidjhealy	LR42-000014	MERCI	Y	d42a39d8-38b2-4206-bb7d-245c541270e6	N/A	"Angeline D. Baryou"	-8.09	5.49	0	None	600437.12	607103.60	Y	N/A	Killepo	Clinic	501	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.0933000000392,5.4918000004393],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5568	Gbeapo	ADM2
N			0	6460218.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	--EMPTY--	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000017	MERCI	Y	da204caa-1ff0-4ece-866e-ce2bf1ec2e7d	N/A	"Joseph S. Yollah"	-7.51	5.44	0	None	665242.30	601593.96	N	N/A	U-bor	Clinic	502	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.5085000000933,5.4408000003471],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	689906.00	"River Gee"	"0000-00-00 00:00:00"	davidjhealy	0	Webbo	N	"0000-00-00 00:00:00"	davidjhealy	LR42-000001	MERCI	Y	d19652bc-7e8d-46f7-85ba-adc4348bbaa6	N/A	"jimmy N. Targbe"	-7.82	4.90	0	None	631135.58	542168.33	N	N/A	Nyenebo	Clinic	503	"""{\""type\"":\""Point\"",\""coordinates\"":[-7.8173000003108,4.9040000004135],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	73062	"Webbo District"	ADM2
N			0	6350384.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Jaedae Jaedepo"	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000032	"MOHSW only"	Y	9d74bafc-560e-4695-a035-0edaf6239989	N/A	"Jeremia J.K. Mahn"	-8.13	5.35	0	None	596515.30	591808.32	N	N/A	Jokoken	Clinic	504	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.1288999999199,5.3534999998055],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	880680006.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Jaedae Jaedepo"	Y	"0000-00-00 00:00:00"	davidjhealy	LR39-000003	Merlin	Y	cc31f0c6-de2f-475b-8804-1af3aebe4d16	N/A	"Lawrence A. Gorwor"	-8.19	5.37	0	None	589776.05	593556.85	Y	N/A	Nyennawlicken	Clinic	505	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.1897000003361,5.3693999996859],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6609801.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Juarzon	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000014	"MOHSW only"	Y	5fed4163-731b-4ec4-bd0f-b5bfe62557a2	N/A	"Zora S. Peters"	-5.44	8.93	0	None	507567.00	600888.00	N	N/A	ENI	Clinic	506	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.9316921061654,5.436254845451],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5588	Juarzon	ADM2
Y			0	6538581.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Juarzon	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000006	Merlin	Y	94b0b24f-043c-4b12-8be2-1542a7414598	N/A	"Lauretta Copeland"	-5.29	9.00	0	None	499821.00	585178.00	Y	N/A	"Wiah Town"	Clinic	507	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.001615473346,5.2941378898535],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5588	Juarzon	ADM2
N			0	6985818.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Greenville	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000008	"MOHSW only"	Y	4f7b7c2a-1797-4438-81aa-81a27fe12adf	N/A	"Lorpu L. Tokpah"	-5.04	9.04	0	Lonestar	495730.00	557231.00	N	N/A	Lexington	Clinic	508	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.0385214337278,5.041312077106],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5581	Greenville	ADM2
Y			0	6655396.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Butaw	Y	"0000-00-00 00:00:00"	davidjhealy	LR39-000009	Merlin	Y	42336b95-5fa7-4035-8d0c-78c7ec3aae1d	N/A	"Caroline Weah"	-5.12	9.07	0	Lonestar	492244.00	565867.00	Y	N/A	Butaw	Clinic	509	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.0699784935485,5.119435843426],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5540	Butaw	ADM2
N			0	6492942.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Butaw	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000004	"Private - non profit"	N	a76874bd-3295-4e41-981b-6c4c8fac2ace	N/A	"John F. Scott"	-5.25	9.17	0	None	480995.00	580849.00	N	N/A	BOPC	Clinic	510	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.1715089384305,5.2549518265137],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5540	Butaw	ADM2
N			0	6400722.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Greenville	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000011	"Faith Based Organization"	N	79c9c2e6-926d-463a-9dd6-a85b23870c4c	N/A	"Kwuakua D. M. Yealue"	-5.02	9.04	0	Lonestar	495149.00	555084.00	N	N/A	"St. Joseph Catholic"	Clinic	511	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.0437615762543,5.0218886690192],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5581	Greenville	ADM2
N			0	6591389.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Dugbe River"	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000002	"MOHSW only"	Y	5af3b79f-0fa2-442b-b035-28663850897a	N/A	"Nickie V. Penie"	-4.90	8.84	0	None	517383.00	541612.00	N	N/A	"Edward Memorial"	Clinic	512	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8432143719805,4.8999955005517],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5553	"Dugbe River"	ADM2
N			0	76428457.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Dugbe River"	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000026	"MOHSW only"	Y	7988114b-f9b1-4c4a-b59c-e9c505e6aa8d	N/A	"Forkpawu D. Kezelee"	-4.94	8.72	0	None	530655.00	546413.00	N	N/A	"Menweh Walker"	Clinic	513	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.7234906371857,4.9433891567241],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5553	"Dugbe River"	ADM2
N			0	6580593.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000017	"MOHSW only"	Y	6576d646-8821-436f-b2c2-aeecc86f1ff4	N/A	"Hosea Nyenah"	-5.13	9.00	0	None	500403.00	567367.00	N	N/A	SRC	Clinic	514	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.9963638556983,5.1330095391554],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
Y			0	6438118.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Juarzon	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000010	Merlin	Y	9cd083e6-9569-4535-bdd5-cdbe07422626	N/A	"Beatrice Waiker"	-5.41	9.09	0	None	490494.00	598257.00	N	N/A	Jacksonville	Clinic	515	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.0858080223585,5.4124512908729],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5588	Juarzon	ADM2
N			0	6925985.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000034	"MOHSW only"	Y	3a3d88a1-081a-4100-8080-db00e34686fc	N/A	"Antoinatta Tucker"	-4.99	8.94	0	Lonestar	506713.00	551743.00	N	N/A	Panama	Clinic	516	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.939443836581,4.9916625804331],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
Y			0	6628093.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Pyneston	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000013	Merlin	Y	f993e6f6-bd76-4253-93ea-89a57781244f	N/A	"Patience davis"	-5.79	8.54	0	None	551666.00	639274.00	N	N/A	Voogbardee	Clinic	517	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.5333362642296,5.7833237567311],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6432481.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Pyneston	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000018	Merlin	Y	7d400052-f526-4d9c-b6a8-e638e9e5cc21	N/A	"Nandor siaway"	-5.69	8.40	0	None	566327.00	629373.00	Y	N/A	"Pyne Town"	Clinic	518	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.4010112951945,5.6936359311941],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	5476299.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Pyneston	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000035	"MOHSW only"	Y	d84b27c3-4f82-4813-bc6e-67bde10e1c43	N/A	"Benjamin F. Karmo"	-5.68	8.59	0	None	545319.00	627717.00	N	N/A	Pellokon	Clinic	519	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.5907377833067,5.6788213370469],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6400775.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Pyneston	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000016	Merlin	Y	542c6c92-e760-4d73-b1af-cd271a2d70d7	N/A	"Felecia y. Penie"	-5.53	8.63	0	None	540640.00	611136.00	N	N/A	"Chebiohs Town"	Clinic	520	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.6330854362585,5.5288536635287],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
N			0	6651168.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000005	"MOHSW only"	Y	21f0a193-b20d-41c7-82da-48141618d6d1	N/A	"Roselyn Manning"	-5.09	8.97	0	Lonestar	503077.00	562896.00	N	N/A	"Kilo Town"	Clinic	521	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.9722389240423,5.0925616371826],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
Y			0	6900783.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Juarzon	Y	"0000-00-00 00:00:00"	davidjhealy	LR39-000007	Merlin	Y	51b3a699-07cd-4c88-ac99-d335b2dadd84	N/A	"Dennis kamba"	-5.38	8.85	0	Lonestar	516633.00	594639.00	Y	N/A	Juarzon	Clinic	522	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8498666927694,5.3797086076733],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5588	Juarzon	ADM2
N			0	6663572.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Juarzon	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000015	"MOHSW only"	Y	b3ef2ca5-88ef-403b-8ad3-8eef9eb0744e	N/A	"P. Lemuel tiawon"	-5.37	8.96	0	None	504229.00	594058.00	N	N/A	"Roselyn Toe Massaquoi"	Clinic	523	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.9618283532392,5.3744698713695],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5588	Juarzon	ADM2
N			0	6421201.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000029	"MOHSW only"	Y	2fa86f6c-2bfa-4dc2-835c-deba71e7c99d	N/A	"Grace B. Nimely"	-5.20	8.64	0	None	524722.00	561422.00	N	N/A	Drapo	Clinic	524	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.7769601990425,5.0791890085022],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
N			0	6978718.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Jaedae Jaedepo"	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000001	"MOHSW only"	Y	58214d48-9fd0-47ab-b3cc-7c47e5766e35	N/A	"J. Michael gono"	-5.27	8.37	0	None	569506.00	581800.00	N	N/A	"Ducor Free"	Clinic	525	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.3727524169334,5.2632629264123],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	0		
Y			0	6400434.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Greenville	Y	"0000-00-00 00:00:00"	davidjhealy	LR39-000019	Merlin	Y	ea6d9aaf-df88-462b-bc81-e9a5c2f48c76	Y	"Dr. Wilmot g. Frank"	-5.01	9.04	0	Lonestar;Cellcom	495921.00	553599.00	N/A	65	"F. J. Grante"	Hospital	526	"""{\""type\"":\""Point\"",\""coordinates\"":[-9.036796500973,5.0084548717573],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5581	Greenville	ADM2
N			0	6604193.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000020	"MOHSW only"	Y	da52f1b8-6029-4910-bc9c-720e120443d6	N/A	"Gloria b. Toe"	-5.05	8.84	0	Lonestar	517999.00	558113.00	N	N/A	"Saywon Town"	Clinic	527	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8376218114424,5.0492720217872],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
Y			0	6849991.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	Y	"0000-00-00 00:00:00"	davidjhealy	LR39-000012	Merlin	Y	abfa3d87-d508-4d88-96af-7788a166d95c	N/A	"Beatrice jerbo"	-5.00	8.89	0	Lonestar	512442.00	552372.00	Y	N/A	Tubmanville	Clinic	528	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8877631558548,4.9973460966367],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
N			0	6572343.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	"Dugbe River"	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000024	"MOHSW only"	Y	0b324db8-4e26-424c-b4c0-4fd19641e41e	N/A	"Taynie m. Fissibue"	-4.99	8.78	0	Lonestar	523978.00	551906.00	N	N/A	Kwitatuzon	Clinic	529	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.7837009227706,4.9931043358341],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5553	"Dugbe River"	ADM2
N			0	880732833.00	Sinoe	"0000-00-00 00:00:00"	davidjhealy	0	Kpayan	N	"0000-00-00 00:00:00"	davidjhealy	LR39-000033	"MOHSW only"	Y	db10d490-4d31-4658-ba5f-4102e0c656d3	N/A	"Oliver tweh"	-4.99	8.85	0	Lonestar	516703.00	551521.00	N	N/A	Kabada	Clinic	530	"""{\""type\"":\""Point\"",\""coordinates\"":[-8.8493273453365,4.989639741158],\""crs\"":{\""type\"":\""name\"",\""properties\"":{\""name\"":\""EPSG:4326\""}}}"""	LR	5596	Kpayan	ADM2
